"Link","Manufacturer","Name","Author","Date","Connection","Features","Gammu-Version"
"http://cihar.com/gammu/phonedb/sony-ericsson/411/","Sony Ericsson","T230","Michael Koucherenko","Sat, 26 May 2007 18:08:22 +0200","at","info,sms,phonebook,call","Gammu 1.09.00"
"http://cihar.com/gammu/phonedb/nokia/408/","Nokia","6030","Marc","Fri, 25 May 2007 03:55:24 +0200","fbuspl2303","info,sms,phonebook,calendar,todo,filesystem","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/motorola/403/","Motorola","v195","Brett Coburn","Sun, 20 May 2007 22:00:04 +0200","bluerfat","sms,phonebook,call","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/401/","Sony Ericsson","K610i","Misja Hoebe","Fri, 18 May 2007 15:14:59 +0200","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/nokia/396/","Nokia","6220","Mario","Wed, 16 May 2007 08:22:14 +0200","at19200","info","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/394/","Sony Ericsson","W300i","","Sat, 12 May 2007 15:21:15 +0200","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo,call",""
"http://cihar.com/gammu/phonedb/samsung/392/","Samsung","SGH-E370","david crespo","Fri, 11 May 2007 14:19:15 +0200","blueat","info,phonebook","Gammu 1.10"
"http://cihar.com/gammu/phonedb/sony-ericsson/390/","Sony Ericsson","T39m","Andrew","Wed, 09 May 2007 02:22:29 +0200","blueat","info,phonebook,calendar,todo,call","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/nokia/388/","Nokia","6820","Victor Moral","Mon, 07 May 2007 15:02:14 +0200","bluephonet","info,phonebook,enhancedphonebook,calendar,todo","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/382/","Sony Ericsson","K790a","EmL","Thu, 03 May 2007 20:51:20 +0200","at115200","info,sms,phonebook","Gammu 0.16"
"http://cihar.com/gammu/phonedb/sony-ericsson/376/","Sony Ericsson","K300i","Svata","Mon, 30 Apr 2007 01:47:07 +0200","irdaobex","info,phonebook,todo","Gammu 1.09"
"http://cihar.com/gammu/phonedb/sagem/374/","Sagem","my501X","chaker","Sun, 29 Apr 2007 17:52:57 +0200","blueat","info,sms,phonebook",""
"http://cihar.com/gammu/phonedb/samsung/371/","Samsung","SGH-E900","","Fri, 27 Apr 2007 15:49:05 +0200","blueat","info","Gammu 1.08.00"
"http://cihar.com/gammu/phonedb/samsung/369/","Samsung","SGH-E330","Michel Rolland","Wed, 25 Apr 2007 11:50:22 +0200","at115200","info,phonebook,call","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/nokia/364/","Nokia","6015i","Allen Morris","Sun, 22 Apr 2007 19:23:22 +0200","fbuspl2303","info","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/motorola/363/","Motorola","RAZRV6","Andrew","Sat, 21 Apr 2007 17:11:11 +0200","at","info,phonebook","Gammu 1.07.00"
"http://cihar.com/gammu/phonedb/sony-ericsson/361/","Sony Ericsson","K510i","Blue Beret","Fri, 20 Apr 2007 21:45:41 +0200","at","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/siemens/360/","Siemens","ME75","Andres","Fri, 20 Apr 2007 20:11:20 +0200","at115200","info,sms,phonebook,calendar","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/356/","Sony Ericsson","J300i","","Mon, 16 Apr 2007 00:03:32 +0200","at115200","info,sms,phonebook,calendar,todo,call","Gammu 0.19"
"http://cihar.com/gammu/phonedb/nokia/352/","Nokia","E50","Rares Sfirlogea","Mon, 09 Apr 2007 11:09:59 +0200","at115200","info","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/nokia/351/","Nokia","6080","","Fri, 06 Apr 2007 19:38:18 +0200","at19200","info,sms,phonebook","Gammu 1.07.00"
"http://cihar.com/gammu/phonedb/motorola/348/","Motorola","V365","Deborah Bennett","Tue, 03 Apr 2007 04:23:05 +0200","at19200","info,phonebook","Gammu Gammu version 1.10.0"
"http://cihar.com/gammu/phonedb/motorola/347/","Motorola","V300/V400/V600","Deborah Bennett","Tue, 03 Apr 2007 04:21:16 +0200","at19200","info,phonebook","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/sagem/342/","Sagem","myC4-2 GPRS","","Thu, 29 Mar 2007 20:51:34 +0200","","",""
"http://cihar.com/gammu/phonedb/sagem/341/","Sagem","myC5 GPRS","","Thu, 29 Mar 2007 20:51:27 +0200","","",""
"http://cihar.com/gammu/phonedb/sony-ericsson/337/","Sony Ericsson","W950i","Lorenz Blum","Mon, 26 Mar 2007 17:12:03 +0200","at115200","info,sms,phonebook,call","Gammu 1.10"
"http://cihar.com/gammu/phonedb/samsung/333/","Samsung","SGH-Z400","siskinx","Wed, 21 Mar 2007 00:00:51 +0100","at19200","info,sms","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/siemens/325/","Siemens","MT50","Pavel Vávra","Mon, 12 Mar 2007 12:17:01 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,ringtone","Gammu 1.08.00"
"http://cihar.com/gammu/phonedb/samsung/324/","Samsung","SGH-V200","Joel Bryan Juliano","Sun, 04 Mar 2007 20:21:18 +0100","at19200","info","Gammu 1.09.00"
"http://cihar.com/gammu/phonedb/nokia/322/","Nokia","3105","duan","Mon, 26 Feb 2007 04:04:11 +0100","dku5fbus","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone,mms",""
"http://cihar.com/gammu/phonedb/nokia/309/","Nokia","6230i","","Thu, 15 Feb 2007 11:57:37 +0100","dku2phonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone,mms",""
"http://cihar.com/gammu/phonedb/siemens/304/","Siemens","A60","Nicky","Fri, 09 Feb 2007 12:00:05 +0100","at19200","info,sms","Gammu 1.09.00"
"http://cihar.com/gammu/phonedb/nokia/299/","Nokia","6020","Christoph Schwerdtfeger","Mon, 05 Feb 2007 21:24:31 +0100","dlr3","info,sms,phonebook,calendar,filesystem,call,logo,ringtone","Gammu 1.09.00"
"http://cihar.com/gammu/phonedb/motorola/296/","Motorola","V501","WC Leung","Mon, 29 Jan 2007 18:59:05 +0100","bluerfat","info,phonebook","Gammu 0.13"
"http://cihar.com/gammu/phonedb/motorola/292/","Motorola","V180","Allan","Wed, 17 Jan 2007 03:45:29 +0100","at115200","info,phonebook","Gammu 1.09.00"
"http://cihar.com/gammu/phonedb/nokia/286/","Nokia","E60","","Sun, 07 Jan 2007 21:06:16 +0100","","",""
"http://cihar.com/gammu/phonedb/nokia/274/","Nokia","8910","Simon Dales","Tue, 19 Dec 2006 10:37:45 +0100","","",""
"http://cihar.com/gammu/phonedb/nokia/272/","Nokia","5200","Iván Campaña","Tue, 12 Dec 2006 13:49:12 +0100","bluerfphonet","info,sms,phonebook,calendar,todo,filesystem,call,ringtone",""
"http://cihar.com/gammu/phonedb/nokia/270/","Nokia","6225","Scott Mansell","Wed, 06 Dec 2006 03:25:26 +0100","fbus","info,calendar,filesystem,ringtone",""
"http://cihar.com/gammu/phonedb/siemens/267/","Siemens","TC35","Rosario Cammarota","Sat, 02 Dec 2006 18:39:21 +0100","at19200","sms,filesystem",""
"http://cihar.com/gammu/phonedb/nokia/257/","Nokia","3205","Iván Campaña","Sun, 19 Nov 2006 06:04:56 +0100","dku5fbus","info,phonebook,calendar,filesystem,ringtone",""
"http://cihar.com/gammu/phonedb/sony-ericsson/256/","Sony Ericsson","K750i","Michal Čihař","Fri, 17 Nov 2006 08:10:28 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.09.00"
"http://cihar.com/gammu/phonedb/sony-ericsson/255/","Sony Ericsson","K750i","Michal Čihař","Fri, 17 Nov 2006 08:10:23 +0100","irdaobex","info,phonebook,enhancedphonebook,calendar,todo,filesystem","Gammu 1.09.00"
"http://cihar.com/gammu/phonedb/motorola/254/","Motorola","V547","Antonio","Thu, 16 Nov 2006 14:34:04 +0100","at19200","info,phonebook,enhancedphonebook",""
"http://cihar.com/gammu/phonedb/sony-ericsson/251/","Sony Ericsson","K500i","Olivier Giroire","Sun, 29 Oct 2006 02:32:12 +0100","at115200","info,sms,phonebook,call",""
"http://cihar.com/gammu/phonedb/siemens/247/","Siemens","C55","","Sat, 21 Oct 2006 00:18:02 +0200","at19200","info,sms,phonebook,enhancedphonebook,call",""
"http://cihar.com/gammu/phonedb/siemens/241/","Siemens","C66","dave","Sat, 07 Oct 2006 02:54:21 +0200","at19200","info,phonebook",""
"http://cihar.com/gammu/phonedb/samsung/240/","Samsung","SGH-E350E","","Mon, 25 Sep 2006 10:39:15 +0200","","",""
"http://cihar.com/gammu/phonedb/nokia/238/","Nokia","6230i","Tobias Leupold","Sat, 23 Sep 2006 13:46:18 +0200","bluephonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call",""
"http://cihar.com/gammu/phonedb/nokia/228/","Nokia","3310","roi","Thu, 21 Sep 2006 04:02:36 +0200","fbus","info,sms,phonebook",""
"http://cihar.com/gammu/phonedb/nokia/210/","Nokia","6610","Biji","Wed, 13 Sep 2006 07:33:04 +0200","fbusdlr3","info,sms,phonebook,calendar",""
"http://cihar.com/gammu/phonedb/sagem/207/","Sagem","myZ-5 GPRS","Greg","Sun, 03 Sep 2006 21:25:56 +0200","at115200","info,phonebook",""
"http://cihar.com/gammu/phonedb/motorola/202/","Motorola","C550","Michael Scherer","Sun, 20 Aug 2006 18:59:25 +0200","at19200","info,phonebook",""
"http://cihar.com/gammu/phonedb/siemens/199/","Siemens","S75","Hans Bauer","Sat, 12 Aug 2006 11:02:13 +0200","at115200","info,sms,phonebook,calendar",""
"http://cihar.com/gammu/phonedb/nokia/196/","Nokia","3589i","Quentin Smith","Tue, 01 Aug 2006 20:26:30 +0200","fbuspl2303","info,phonebook,enhancedphonebook,calendar,filesystem,ringtone",""
"http://cihar.com/gammu/phonedb/sony-ericsson/195/","Sony Ericsson","Z800","","Fri, 28 Jul 2006 18:50:08 +0200","at115200","info,sms,call",""
"http://cihar.com/gammu/phonedb/sagem/193/","Sagem","myX6-2","Lukasz Biegaj","Mon, 24 Jul 2006 23:48:31 +0200","at115200","info,sms,phonebook,call",""
"http://cihar.com/gammu/phonedb/lg/188/","LG","U8210","Olivier Karquel","Sat, 22 Jul 2006 11:30:19 +0200","at115200","info,phonebook",""
"http://cihar.com/gammu/phonedb/motorola/183/","Motorola","v620","Daniele Gobbetti","Wed, 12 Jul 2006 14:18:59 +0200","bluerfat","info,phonebook,call",""
"http://cihar.com/gammu/phonedb/siemens/180/","Siemens","C62","GeBu","Fri, 30 Jun 2006 00:20:10 +0200","at115200","info,phonebook",""
"http://cihar.com/gammu/phonedb/samsung/176/","Samsung","SGH-C210","Alex","Mon, 19 Jun 2006 23:11:31 +0200","","",""
"http://cihar.com/gammu/phonedb/samsung/175/","Samsung","SGH-X100","Alexander","Fri, 16 Jun 2006 13:24:52 +0200","","",""
"http://cihar.com/gammu/phonedb/motorola/174/","Motorola","SLVR 7","Golgoth","Sat, 10 Jun 2006 08:23:21 +0200","at19200","info,enhancedphonebook,call",""
"http://cihar.com/gammu/phonedb/sagem/171/","Sagem","myX5-2","Tomáš Kováčik","Tue, 06 Jun 2006 15:01:30 +0200","at19200","phonebook,call",""
"http://cihar.com/gammu/phonedb/nokia/157/","Nokia","6170","Adam H. Hansen","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,sms",""
"http://cihar.com/gammu/phonedb/sony-ericsson/153/","Sony Ericsson","K300i","SAngeli","Mon, 19 Jun 2006 11:23:30 +0200","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,call,logo,ringtone",""
"http://cihar.com/gammu/phonedb/nokia/150/","Nokia","6630","Stefano Catani","Sun, 01 Jan 2006 00:00:00 +0100","at115200","info,phonebook",""
"http://cihar.com/gammu/phonedb/siemens/149/","Siemens","C60","Dieter Fiedler","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,sms,phonebook,enhancedphonebook",""
"http://cihar.com/gammu/phonedb/motorola/147/","Motorola","C390","Oleksandr Pilipenko","Sun, 01 Jan 2006 00:00:00 +0100","at115200","info",""
"http://cihar.com/gammu/phonedb/nokia/142/","Nokia","6610","amar","Mon, 19 Jun 2006 11:26:55 +0200","irdaphonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone",""
"http://cihar.com/gammu/phonedb/nokia/140/","Nokia","7110","","Mon, 19 Jun 2006 11:20:12 +0200","mbus","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone",""
"http://cihar.com/gammu/phonedb/motorola/134/","Motorola","V80","NaNo","Sun, 01 Jan 2006 00:00:00 +0100","at115200","info,phonebook",""
"http://cihar.com/gammu/phonedb/lg/131/","LG","U8330","Ross Wonderley","Sun, 01 Jan 2006 00:00:00 +0100","at115200","info,sms",""
"http://cihar.com/gammu/phonedb/motorola/129/","Motorola","V360","Vlad","Sun, 01 Jan 2006 00:00:00 +0100","at115200","info,sms,phonebook",""
"http://cihar.com/gammu/phonedb/nokia/128/","Nokia","6600","Nelson Murilo","Sun, 01 Jan 2006 00:00:00 +0100","at115200","info,sms,phonebook,call",""
"http://cihar.com/gammu/phonedb/sony-ericsson/126/","Sony Ericsson","S700i","Nicolas Pomarede","Mon, 19 Jun 2006 11:28:30 +0200","blueat","info,sms,phonebook",""
"http://cihar.com/gammu/phonedb/siemens/124/","Siemens","S65","gea","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,sms,phonebook,call",""
"http://cihar.com/gammu/phonedb/siemens/115/","Siemens","S150","Willem Jaap zwart","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info",""
"http://cihar.com/gammu/phonedb/siemens/114/","Siemens","C45","Willem Jaap zwart","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,sms,phonebook,call,ringtone",""
"http://cihar.com/gammu/phonedb/siemens/113/","Siemens","C61","Eduardo Jordan","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,sms",""
"http://cihar.com/gammu/phonedb/siemens/112/","Siemens","A56","Eduardo Jordan","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,sms",""
"http://cihar.com/gammu/phonedb/nokia/109/","Nokia","6310i","andrzej","Sun, 01 Jan 2006 00:00:00 +0100","fbusdlr3","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone",""
"http://cihar.com/gammu/phonedb/nokia/106/","Nokia","8800","Rodik","Sun, 01 Jan 2006 00:00:00 +0100","bluephonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone",""
"http://cihar.com/gammu/phonedb/nokia/105/","Nokia","7610","John","Sun, 01 Jan 2006 00:00:00 +0100","fbuspl2303","info",""
"http://cihar.com/gammu/phonedb/motorola/99/","Motorola","V500","Piotr Kolasiński","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,phonebook",""
"http://cihar.com/gammu/phonedb/siemens/98/","Siemens","S45","gab","Mon, 19 Jun 2006 11:27:36 +0200","at19200","info,sms",""
"http://cihar.com/gammu/phonedb/nokia/96/","Nokia","7250i","Sasa","Sun, 01 Jan 2006 00:00:00 +0100","fbus","info,sms,phonebook,enhancedphonebook,calendar,filesystem,call,ringtone",""
"http://cihar.com/gammu/phonedb/nokia/92/","Nokia","3100","Jean-Philippe Guérard","Sun, 01 Jan 2006 00:00:00 +0100","fbuspl2303","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone",""
"http://cihar.com/gammu/phonedb/siemens/87/","Siemens","SL45i","Paul Bukowski","Mon, 19 Jun 2006 11:27:50 +0200","at19200","info,sms,phonebook,call",""
"http://cihar.com/gammu/phonedb/nokia/86/","Nokia","N30 M2M","Michael FROMENT","Sun, 01 Jan 2006 00:00:00 +0100","at19200","sms",""
"http://cihar.com/gammu/phonedb/nokia/82/","Nokia","3120","David Marin","Sun, 01 Jan 2006 00:00:00 +0100","fbusdku5","info,sms,phonebook,enhancedphonebook,calendar,filesystem,call,logo,ringtone",""
"http://cihar.com/gammu/phonedb/nokia/81/","Nokia","3120","Fabian Schuh","Sun, 01 Jan 2006 00:00:00 +0100","fbuspl2303","info,sms,phonebook,calendar,call",""
"http://cihar.com/gammu/phonedb/nokia/80/","Nokia","6670","stoodi","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,sms",""
"http://cihar.com/gammu/phonedb/nokia/79/","Nokia","6610i","spir","Sun, 01 Jan 2006 00:00:00 +0100","fbus","info,phonebook,filesystem,ringtone",""
"http://cihar.com/gammu/phonedb/motorola/77/","Motorola","C650","ozroc","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,phonebook",""
"http://cihar.com/gammu/phonedb/siemens/75/","Siemens","CX65","chicago","Sun, 01 Jan 2006 00:00:00 +0100","at115200","info,sms,phonebook",""
"http://cihar.com/gammu/phonedb/motorola/72/","Motorola","V150","Alexandre C. Leite","Mon, 19 Jun 2006 11:25:34 +0200","at115200","info,phonebook,enhancedphonebook",""
"http://cihar.com/gammu/phonedb/motorola/69/","Motorola","V551","James Johnson","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,phonebook",""
"http://cihar.com/gammu/phonedb/motorola/62/","Motorola","V220","Jason Ruiter","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,phonebook",""
"http://cihar.com/gammu/phonedb/nokia/61/","Nokia","5140","","Sun, 01 Jan 2006 00:00:00 +0100","irdaphonet","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.01.00"
"http://cihar.com/gammu/phonedb/siemens/60/","Siemens","S35i","","Sun, 01 Jan 2006 00:00:00 +0100","at115200","info,phonebook,calendar",""
"http://cihar.com/gammu/phonedb/siemens/59/","Siemens","C6V","Maclag","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,sms,call",""
"http://cihar.com/gammu/phonedb/motorola/56/","Motorola","A1000","jumpjack","Mon, 19 Jun 2006 11:24:03 +0200","at115200","info,call",""
"http://cihar.com/gammu/phonedb/sony-ericsson/55/","Sony Ericsson","P800","Mohammed Alfaaz","Sun, 01 Jan 2006 00:00:00 +0100","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo,call,logo,ringtone",""
"http://cihar.com/gammu/phonedb/siemens/53/","Siemens","S55","Michal Čihař","Sun, 01 Jan 2006 00:00:00 +0100","at115200","info,sms,phonebook,enhancedphonebook,calendar",""
"http://cihar.com/gammu/phonedb/nokia/51/","Nokia","6340i","Mark Stosberg","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,sms,phonebook,enhancedphonebook",""
"http://cihar.com/gammu/phonedb/nokia/47/","Nokia","6810","Alberto","Sun, 01 Jan 2006 00:00:00 +0100","bluephonet","info,sms,phonebook,enhancedphonebook,calendar,todo",""
"http://cihar.com/gammu/phonedb/sony-ericsson/46/","Sony Ericsson","T637","Michael Spurlock","Sun, 01 Jan 2006 00:00:00 +0100","blueat","info,phonebook",""
"http://cihar.com/gammu/phonedb/sony-ericsson/36/","Sony Ericsson","Z600","Mork","Sun, 01 Jan 2006 00:00:00 +0100","at115200","info,sms,phonebook",""
"http://cihar.com/gammu/phonedb/nokia/35/","Nokia","6225","Ross Wonderley","Sun, 01 Jan 2006 00:00:00 +0100","fbusdku5","info,phonebook,calendar,todo,ringtone",""
"http://cihar.com/gammu/phonedb/nokia/33/","Nokia","3586","Luiz de Luca","Sun, 01 Jan 2006 00:00:00 +0100","","",""
"http://cihar.com/gammu/phonedb/siemens/32/","Siemens","C35i","Rubin","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,sms,phonebook,call",""
"http://cihar.com/gammu/phonedb/sony-ericsson/25/","Sony Ericsson","T68i","jackpot","Sun, 01 Jan 2006 00:00:00 +0100","at115200","info,sms,phonebook,calendar",""
"http://cihar.com/gammu/phonedb/nokia/24/","Nokia","7210","jackpot","Sun, 01 Jan 2006 00:00:00 +0100","irdaphonet","info,phonebook,calendar,filesystem,call,logo,ringtone",""
"http://cihar.com/gammu/phonedb/nokia/23/","Nokia","6310","jackpot","Sun, 01 Jan 2006 00:00:00 +0100","irdaphonet","info,sms,phonebook,enhancedphonebook,calendar",""
"http://cihar.com/gammu/phonedb/nokia/22/","Nokia","3510i","Andrea Spadaccini","Sun, 01 Jan 2006 00:00:00 +0100","fbus","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone",""
"http://cihar.com/gammu/phonedb/falcom/21/","Falcom","Twist USB","Richard Stobart","Sun, 01 Jan 2006 00:00:00 +0100","at115200","info,sms,phonebook,enhancedphonebook,filesystem,call",""
"http://cihar.com/gammu/phonedb/siemens/20/","Siemens","M56","Troy Engel","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,phonebook,enhancedphonebook",""
"http://cihar.com/gammu/phonedb/alcatel/19/","Alcatel","One Touch 735","Michal Čihař","Sun, 01 Jan 2006 00:00:00 +0100","at115200","info,sms,phonebook,enhancedphonebook,calendar,todo,call",""
"http://cihar.com/gammu/phonedb/sony-ericsson/14/","Sony Ericsson","R320s","","Sun, 01 Jan 2006 00:00:00 +0100","at115200","info,sms,phonebook",""
"http://cihar.com/gammu/phonedb/alcatel/8/","Alcatel","One Touch 512","Michal Čihař","Sun, 01 Jan 2006 00:00:00 +0100","","",""
"http://cihar.com/gammu/phonedb/alcatel/5/","Alcatel","One Touch 331","Michal Čihař","Sun, 01 Jan 2006 00:00:00 +0100","","",""
"http://cihar.com/gammu/phonedb/alcatel/4/","Alcatel","One Touch 715","Michal Čihař","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,call",""
"http://cihar.com/gammu/phonedb/alcatel/3/","Alcatel","One Touch 701","Michal Čihař","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,call",""
"http://cihar.com/gammu/phonedb/alcatel/2/","Alcatel","One Touch 501","Michal Čihař","Sun, 01 Jan 2006 00:00:00 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,call",""
"http://cihar.com/gammu/phonedb/alcatel/1/","Alcatel","One Touch 535","Michal Čihař","Sun, 01 Jan 2006 00:00:00 +0100","at115200","info,sms,phonebook,enhancedphonebook,calendar,todo,call",""
